model,group,game_file,turn,actor_role,actor_player,posterior_marginal,posterior_joint,n_cand_marginal,n_cand_joint,n_constrained_others,actual_fail,parse_ok
GPT54_Mini,llm_vs_outer_cot_medium,game_2.json,3,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_2.json,8,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_2.json,34,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_2.json,40,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_2.json,45,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_2.json,54,llm,0,0,0,2,2,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_2.json,59,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_20.json,3,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_20.json,5,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_20.json,8,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_20.json,10,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_20.json,12,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_20.json,24,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_20.json,44,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_20.json,47,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_20.json,54,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_21.json,3,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_21.json,5,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_21.json,7,rule,1,0,0,2,2,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_21.json,9,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_21.json,14,llm,0,0.857142857143,0.857142857143,5,5,4,True,True
GPT54_Mini,llm_vs_outer_cot_medium,game_21.json,24,llm,0,0,0,4,4,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_21.json,26,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_21.json,32,llm,0,0.4,0.4,4,4,4,True,True
GPT54_Mini,llm_vs_outer_cot_medium,game_21.json,36,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_21.json,41,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_21.json,44,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_21.json,51,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_22.json,3,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_22.json,6,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_22.json,8,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_22.json,12,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_22.json,14,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_22.json,17,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_22.json,20,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_22.json,23,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_22.json,26,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_22.json,38,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_22.json,42,llm,0,0.75,0.75,4,4,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_22.json,46,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_22.json,56,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_22.json,58,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_23.json,3,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_23.json,5,rule,1,0,0,4,4,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_23.json,7,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_23.json,9,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_23.json,12,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_23.json,18,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_23.json,36,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_23.json,41,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_23.json,52,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_23.json,57,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_24.json,1,rule,1,0,0,5,5,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_24.json,5,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_24.json,8,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_24.json,11,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_24.json,20,llm,0,0.25,0.25,3,3,4,True,True
GPT54_Mini,llm_vs_outer_cot_medium,game_24.json,24,llm,0,0.4,0.4,4,4,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_25.json,3,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_25.json,6,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_25.json,34,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_25.json,38,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_25.json,50,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_25.json,53,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_25.json,56,llm,0,0,0,2,2,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_26.json,3,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_26.json,5,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_26.json,8,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_26.json,13,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_26.json,38,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_26.json,43,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_26.json,48,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_26.json,53,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_27.json,1,rule,1,0,0,5,5,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_27.json,5,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_27.json,7,rule,1,0,0,4,4,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_27.json,10,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_27.json,12,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_27.json,15,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_27.json,16,llm,0,0.75,0.75,12,12,3,True,True
GPT54_Mini,llm_vs_outer_cot_medium,game_27.json,20,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_27.json,32,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_27.json,36,llm,0,0,0,2,2,3,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_27.json,38,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_27.json,45,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_27.json,47,rule,1,0,0,1,1,3,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_27.json,53,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_27.json,58,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_28.json,1,rule,1,0,0,5,5,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_28.json,5,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_28.json,18,llm,0,0,0,3,3,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_28.json,21,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_28.json,22,llm,0,0.166666666667,0.166666666667,3,3,3,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_28.json,25,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_28.json,34,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_28.json,35,rule,1,0,0,2,2,3,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_29.json,1,rule,1,0,0,5,5,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_29.json,3,rule,1,0,0,4,4,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_29.json,5,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_29.json,25,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_29.json,54,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_29.json,56,llm,0,0,0,1,1,3,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_29.json,58,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_3.json,3,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_3.json,8,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_3.json,10,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_3.json,12,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_3.json,20,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_3.json,34,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_3.json,36,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_3.json,41,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_3.json,46,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_3.json,49,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_3.json,53,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_3.json,56,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_3.json,59,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_30.json,1,rule,1,0,0,5,5,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_30.json,12,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_30.json,14,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_30.json,44,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_30.json,45,rule,1,0,0,1,1,3,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_30.json,48,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_31.json,1,rule,1,0,0,5,5,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_31.json,6,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_31.json,7,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_31.json,11,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_31.json,18,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_32.json,1,rule,1,0,0,5,5,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_32.json,6,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_32.json,9,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_32.json,12,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_32.json,13,rule,1,0,0,1,1,3,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_32.json,17,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_32.json,22,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_32.json,29,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_32.json,38,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_32.json,41,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_32.json,46,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_32.json,51,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_32.json,53,rule,1,0,0,1,1,3,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_32.json,57,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_33.json,3,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_33.json,5,rule,1,0,0,3,3,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_33.json,7,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_33.json,10,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_33.json,20,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_33.json,23,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_33.json,56,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_34.json,1,rule,1,0,0,5,5,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_34.json,5,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_34.json,7,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_34.json,11,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_34.json,24,llm,0,0,0,2,2,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_34.json,27,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_34.json,32,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_34.json,36,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_34.json,38,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_34.json,43,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_34.json,52,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_34.json,59,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_35.json,4,llm,0,0,0,5,5,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_35.json,7,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_35.json,12,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_35.json,14,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_35.json,38,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_35.json,41,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_35.json,44,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_35.json,47,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_36.json,22,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_36.json,29,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_36.json,34,llm,0,0,0,4,4,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_36.json,39,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_36.json,52,llm,0,0.647058823529,0.640625,12,12,4,True,True
GPT54_Mini,llm_vs_outer_cot_medium,game_37.json,1,rule,1,0,0,5,5,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_37.json,3,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_37.json,5,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_37.json,7,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_37.json,12,llm,0,0,0,4,4,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_37.json,18,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_37.json,22,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_37.json,27,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_37.json,30,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_37.json,33,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_37.json,38,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_37.json,52,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_38.json,1,rule,1,0,0,5,5,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_38.json,3,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_38.json,7,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_38.json,9,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_38.json,11,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_38.json,35,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_38.json,44,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_38.json,53,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_38.json,56,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_39.json,1,rule,1,0,0,5,5,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_39.json,5,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_39.json,9,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_39.json,18,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_39.json,32,llm,0,0,0,3,3,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_39.json,33,rule,1,0,0,1,1,3,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_39.json,36,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_39.json,46,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_4.json,1,rule,1,0,0,5,5,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_4.json,3,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_4.json,7,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_4.json,11,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_4.json,13,rule,1,0,0,1,1,3,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_4.json,16,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_40.json,1,rule,1,0,0,5,5,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_40.json,6,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_40.json,9,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_40.json,13,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_40.json,16,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_40.json,19,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_40.json,22,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_40.json,27,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_40.json,29,rule,1,0,0,1,1,3,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_40.json,35,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_40.json,40,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_40.json,44,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_41.json,1,rule,1,0,0,5,5,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_41.json,5,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_41.json,8,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_41.json,20,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_41.json,22,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_41.json,24,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_41.json,28,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_41.json,33,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_41.json,42,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_41.json,45,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_41.json,54,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_41.json,56,llm,0,0,0,1,1,3,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_42.json,2,llm,0,0,0,5,5,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_42.json,6,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_42.json,14,llm,0,0,0,3,3,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_42.json,42,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_42.json,48,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_42.json,56,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_43.json,0,llm,0,0.666666666667,0.666666666667,24,24,0,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_43.json,4,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_43.json,22,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_43.json,27,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_43.json,30,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_43.json,35,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_44.json,1,rule,1,0,0,5,5,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_44.json,6,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_44.json,9,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_44.json,14,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_44.json,34,llm,0,0.692307692308,0.703623188406,18,18,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_44.json,37,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_44.json,40,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_44.json,54,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_45.json,3,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_45.json,5,rule,1,0,0,3,3,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_45.json,7,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_45.json,11,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_45.json,12,llm,0,0.666666666667,0.666666666667,4,4,4,True,True
GPT54_Mini,llm_vs_outer_cot_medium,game_45.json,16,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_45.json,24,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_45.json,38,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_45.json,42,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_45.json,52,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_45.json,56,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_45.json,57,rule,1,0,0,1,1,3,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_46.json,3,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_46.json,5,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_46.json,7,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_46.json,9,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_46.json,12,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_46.json,15,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_46.json,16,llm,0,1,1,4,4,4,True,True
GPT54_Mini,llm_vs_outer_cot_medium,game_46.json,21,rule,1,0,0,1,1,4,False,
GPT54_Mini,llm_vs_outer_cot_medium,game_46.json,32,llm,0,0,0,1,1,4,False,True
GPT54_Mini,llm_vs_outer_cot_medium,game_46.json,39,rule,1,0,0,1,1,4,False,
